,gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,seasonId,playerId
0,2021021300.0,FLA,R,2022-04-29,0.0,0.0,{'default': 'Panthers'},{'default': 'Canadiens'},1.0,L,37.0,10.0,0.72973,0.0,MTL,0.0,60:00,20212022,8477992
1,2021020816.0,FLA,H,2022-02-24,0.0,0.0,{'default': 'Panthers'},{'default': 'Blue Jackets'},1.0,L,27.0,5.0,0.814815,0.0,CBJ,0.0,56:13,20212022,8477992
2,2021020399.0,COL,R,2021-12-08,0.0,0.0,{'default': 'Avalanche'},{'default': 'Rangers'},0.0,,1.0,0.0,1.0,0.0,NYR,0.0,1:33,20212022,8477992
3,2021020368.0,COL,R,2021-12-04,0.0,0.0,{'default': 'Avalanche'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,,15.0,3.0,0.8,0.0,OTT,0.0,22:49,20212022,8477992
4,2021020352.0,COL,R,2021-12-02,0.0,0.0,{'default': 'Avalanche'},{'default': 'Canadiens'},1.0,W,20.0,1.0,0.95,0.0,MTL,0.0,59:57,20212022,8477992
5,2021020346.0,COL,R,2021-12-01,0.0,0.0,{'default': 'Avalanche'},{'default': 'Maple Leafs'},1.0,L,41.0,8.0,0.804878,0.0,TOR,0.0,60:00,20212022,8477992
6,2021020321.0,COL,H,2021-11-27,0.0,0.0,{'default': 'Avalanche'},{'default': 'Predators'},1.0,W,28.0,2.0,0.928571,0.0,NSH,0.0,59:01,20212022,8477992
7,2021020299.0,COL,H,2021-11-24,0.0,0.0,{'default': 'Avalanche'},{'default': 'Ducks'},0.0,W,20.0,1.0,0.95,0.0,ANA,0.0,44:58,20212022,8477992
8,2021020285.0,COL,H,2021-11-22,0.0,0.0,{'default': 'Avalanche'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0.0,,1.0,0.0,1.0,0.0,OTT,0.0,2:25,20212022,8477992
9,2021020145.0,COL,H,2021-11-03,0.0,0.0,{'default': 'Avalanche'},{'default': 'Blue Jackets'},1.0,O,37.0,5.0,0.864865,0.0,CBJ,0.0,60:14,20212022,8477992
10,2021020055.0,COL,R,2021-10-21,0.0,0.0,{'default': 'Avalanche'},{'default': 'Panthers'},1.0,L,37.0,3.0,0.918919,0.0,FLA,0.0,59:21,20212022,8477992
0,2021020468.0,STL,H,2021-12-17,0.0,0.0,{'default': 'Blues'},{'default': 'Stars'},1.0,W,27.0,1.0,0.962963,0.0,DAL,0.0,60:00,20212022,8479292
1,2021020444.0,STL,R,2021-12-14,0.0,0.0,{'default': 'Blues'},{'default': 'Stars'},1.0,W,34.0,1.0,0.970588,0.0,DAL,0.0,60:00,20212022,8479292
2,2021020424.0,STL,H,2021-12-11,0.0,0.0,{'default': 'Blues'},{'default': 'Canadiens'},1.0,W,23.0,1.0,0.956522,0.0,MTL,0.0,60:00,20212022,8479292
3,2021020406.0,STL,H,2021-12-09,0.0,0.0,{'default': 'Blues'},{'default': 'Red Wings'},1.0,W,31.0,2.0,0.935484,0.0,DET,0.0,60:00,20212022,8479292
4,2021020394.0,STL,H,2021-12-07,0.0,0.0,{'default': 'Blues'},{'default': 'Panthers'},0.0,W,3.0,0.0,1.0,0.0,FLA,0.0,6:25,20212022,8479292
0,2021020954.0,MTL,H,2022-03-15,0.0,0.0,{'default': 'Canadiens'},{'default': 'Coyotes'},0.0,,11.0,1.0,0.909091,0.0,ARI,0.0,39:35,20212022,8480051
1,2021020587.0,MTL,H,2022-02-10,0.0,0.0,{'default': 'Canadiens'},{'default': 'Capitals'},1.0,L,14.0,4.0,0.714286,0.0,WSH,0.0,25:18,20212022,8480051
2,2021020666.0,MTL,H,2022-02-08,0.0,0.0,{'default': 'Canadiens'},{'default': 'Devils'},1.0,L,34.0,7.0,0.794118,0.0,NJD,0.0,60:00,20212022,8480051
3,2021020783.0,MTL,H,2022-01-30,0.0,0.0,{'default': 'Canadiens'},{'default': 'Blue Jackets'},0.0,L,28.0,2.0,0.928571,0.0,CBJ,0.0,48:30,20212022,8480051
4,2021020772.0,MTL,H,2022-01-29,0.0,0.0,{'default': 'Canadiens'},{'default': 'Oilers'},0.0,,8.0,1.0,0.875,0.0,EDM,0.0,20:00,20212022,8480051
5,2021020757.0,MTL,H,2022-01-27,0.0,0.0,{'default': 'Canadiens'},{'default': 'Ducks'},1.0,,9.0,3.0,0.666667,0.0,ANA,0.0,20:00,20212022,8480051
6,2021020741.0,MTL,R,2022-01-24,0.0,0.0,{'default': 'Canadiens'},{'default': 'Wild'},1.0,L,32.0,5.0,0.84375,0.0,MIN,0.0,40:00,20212022,8480051
7,2021020729.0,MTL,R,2022-01-22,0.0,0.0,{'default': 'Canadiens'},{'default': 'Avalanche'},1.0,O,46.0,3.0,0.934783,0.0,COL,0.0,61:16,20212022,8480051
8,2021020687.0,MTL,R,2022-01-17,0.0,0.0,{'default': 'Canadiens'},{'default': 'Coyotes'},1.0,L,16.0,4.0,0.75,0.0,ARI,0.0,40:00,20212022,8480051
9,2021020454.0,MTL,H,2021-12-16,0.0,0.0,{'default': 'Canadiens'},{'default': 'Flyers'},1.0,W,39.0,2.0,0.948718,0.0,PHI,0.0,65:00,20212022,8480051
10,2021020249.0,MTL,H,2021-11-18,0.0,0.0,{'default': 'Canadiens'},{'default': 'Penguins'},1.0,L,31.0,5.0,0.83871,0.0,PIT,0.0,40:00,20212022,8480051
11,2021020235.0,MTL,R,2021-11-16,0.0,0.0,{'default': 'Canadiens'},{'default': 'Rangers'},1.0,L,34.0,3.0,0.911765,0.0,NYR,0.0,59:34,20212022,8480051
0,2021021291.0,OTT,H,2022-04-28,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Panthers'},1.0,L,30.0,4.0,0.866667,0.0,FLA,0.0,60:00,20212022,8479406
1,2021021244.0,OTT,R,2022-04-22,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Blue Jackets'},1.0,W,34.0,1.0,0.970588,0.0,CBJ,0.0,64:59,20212022,8479406
2,2021020625.0,OTT,R,2022-04-19,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Canucks'},1.0,W,37.0,3.0,0.918919,0.0,VAN,0.0,65:00,20212022,8479406
3,2021020983.0,OTT,R,2022-03-19,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Canadiens'},1.0,L,27.0,5.0,0.814815,0.0,MTL,0.0,60:00,20212022,8479406
4,2021020952.0,OTT,H,2022-03-14,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Coyotes'},1.0,L,14.0,4.0,0.714286,0.0,ARI,0.0,59:09,20212022,8479406
5,2021020263.0,OTT,H,2022-02-20,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Rangers'},1.0,L,33.0,2.0,0.939394,0.0,NYR,0.0,58:39,20212022,8479406
6,2021020707.0,OTT,R,2022-01-20,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Penguins'},0.0,L,26.0,3.0,0.884615,0.0,PIT,0.0,44:40,20212022,8479406
7,2021020391.0,OTT,H,2021-12-07,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Islanders'},1.0,L,27.0,5.0,0.814815,0.0,NYI,0.0,58:21,20212022,8479406
8,2021020347.0,OTT,H,2021-12-01,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Canucks'},1.0,L,35.0,6.0,0.828571,0.0,VAN,0.0,59:47,20212022,8479406
9,2021020325.0,OTT,R,2021-11-27,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Kings'},1.0,L,36.0,3.0,0.916667,0.0,LAK,0.0,59:08,20212022,8479406
10,2021020285.0,OTT,R,2021-11-22,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Avalanche'},1.0,L,39.0,6.0,0.846154,0.0,COL,0.0,58:50,20212022,8479406
11,2021020212.0,OTT,H,2021-11-13,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Penguins'},1.0,W,31.0,3.0,0.903226,0.0,PIT,0.0,60:00,20212022,8479406
12,2021020197.0,OTT,H,2021-11-11,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Kings'},1.0,L,36.0,2.0,0.944444,0.0,LAK,0.0,57:31,20212022,8479406
13,2021020151.0,OTT,H,2021-11-04,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Golden Knights'},1.0,L,38.0,4.0,0.894737,0.0,VGK,0.0,58:40,20212022,8479406
14,2021020138.0,OTT,R,2021-11-02,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Wild'},1.0,O,43.0,5.0,0.883721,0.0,MIN,0.0,61:37,20212022,8479406
15,2021020115.0,OTT,R,2021-10-29,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Stars'},1.0,W,39.0,1.0,0.974359,0.0,DAL,0.0,60:00,20212022,8479406
16,2021020084.0,OTT,H,2021-10-25,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Capitals'},0.0,L,15.0,3.0,0.8,0.0,WSH,0.0,41:12,20212022,8479406
17,2021020034.0,OTT,H,2021-10-17,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Stars'},1.0,W,34.0,2.0,0.941176,0.0,DAL,0.0,60:00,20212022,8479406
0,2021021007.0,CBJ,R,2022-03-22,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Penguins'},1.0,L,37.0,5.0,0.864865,0.0,PIT,0.0,60:00,20212022,8476914
1,2021020986.0,CBJ,H,2022-03-19,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Blues'},0.0,W,7.0,2.0,0.714286,0.0,STL,0.0,13:54,20212022,8476914
2,2021020971.0,CBJ,H,2022-03-17,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Capitals'},1.0,L,9.0,3.0,0.666667,0.0,WSH,0.0,21:20,20212022,8476914
3,2021020693.0,CBJ,R,2022-03-10,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Islanders'},1.0,L,33.0,6.0,0.818182,0.0,NYI,0.0,59:45,20212022,8476914
4,2021020793.0,CBJ,H,2022-01-31,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Panthers'},0.0,,15.0,1.0,0.933333,0.0,FLA,0.0,20:00,20212022,8476914
5,2021020783.0,CBJ,R,2022-01-30,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Canadiens'},1.0,W,35.0,3.0,0.914286,0.0,MTL,0.0,59:49,20212022,8476914
6,2021020763.0,CBJ,H,2022-01-27,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Rangers'},1.0,W,36.0,3.0,0.916667,0.0,NYR,0.0,60:00,20212022,8476914
7,2021020716.0,CBJ,H,2022-01-21,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Penguins'},1.0,L,30.0,4.0,0.866667,0.0,PIT,0.0,59:29,20212022,8476914
8,2021020669.0,CBJ,R,2022-01-15,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Panthers'},0.0,,36.0,5.0,0.861111,0.0,FLA,0.0,46:32,20212022,8476914
9,2021020640.0,CBJ,H,2022-01-11,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Blackhawks'},1.0,L,19.0,3.0,0.842105,0.0,CHI,0.0,59:04,20212022,8476914
10,2021020618.0,CBJ,H,2022-01-08,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Devils'},1.0,W,30.0,3.0,0.9,0.0,NJD,2.0,60:00,20212022,8476914
11,2021020603.0,CBJ,R,2022-01-06,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Devils'},1.0,L,27.0,2.0,0.925926,0.0,NJD,0.0,58:08,20212022,8476914
12,2021020590.0,CBJ,H,2022-01-04,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Lightning'},1.0,L,36.0,7.0,0.805556,0.0,TBL,0.0,60:00,20212022,8476914
13,2021020463.0,CBJ,R,2021-12-16,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Oilers'},0.0,,15.0,0.0,1.0,0.0,EDM,0.0,19:39,20212022,8476914
14,2021020342.0,CBJ,R,2021-11-30,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Predators'},0.0,,28.0,3.0,0.892857,0.0,NSH,0.0,47:08,20212022,8476914
15,2021020320.0,CBJ,R,2021-11-27,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Blues'},1.0,L,33.0,6.0,0.818182,0.0,STL,0.0,60:00,20212022,8476914
16,2021020281.0,CBJ,R,2021-11-22,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Sabres'},1.0,W,33.0,4.0,0.878788,0.0,BUF,0.0,60:00,20212022,8476914
17,2021020209.0,CBJ,H,2021-11-12,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Capitals'},1.0,L,28.0,4.0,0.857143,0.0,WSH,0.0,58:54,20212022,8476914
18,2021020145.0,CBJ,R,2021-11-03,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Avalanche'},1.0,W,32.0,4.0,0.875,0.0,COL,0.0,61:12,20212022,8476914
19,2021020127.0,CBJ,R,2021-10-31,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Devils'},1.0,W,39.0,3.0,0.923077,0.0,NJD,0.0,65:00,20212022,8476914
20,2021020073.0,CBJ,H,2021-10-23,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},1.0,L,33.0,5.0,0.848485,0.0,CAR,0.0,60:00,20212022,8476914
21,2021020041.0,CBJ,R,2021-10-19,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Red Wings'},1.0,L,43.0,2.0,0.953488,0.0,DET,0.0,58:35,20212022,8476914
0,2021021155.0,OTT,H,2022-04-10,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Jets'},1.0,L,25.0,4.0,0.84,0.0,WPG,0.0,57:18,20212022,8481544
1,2021021084.0,OTT,R,2022-04-01,0.0,0.0,"{'default': 'Senators', 'fr': 'Sénateurs'}",{'default': 'Red Wings'},1.0,W,29.0,2.0,0.931034,0.0,DET,0.0,60:00,20212022,8481544
0,2022020547.0,BUF,R,2023-04-14,0.0,0.0,{'default': 'Sabres'},{'default': 'Blue Jackets'},1.0,W,31.0,2.0,0.935484,0.0,CBJ,0.0,60:00,20222023,8482221
1,2022021285.0,BUF,R,2023-04-11,0.0,0.0,{'default': 'Sabres'},{'default': 'Devils'},1.0,L,28.0,4.0,0.857143,0.0,NJD,0.0,58:03,20222023,8482221
2,2022021275.0,BUF,R,2023-04-10,0.0,0.0,{'default': 'Sabres'},{'default': 'Rangers'},1.0,W,28.0,2.0,0.928571,0.0,NYR,0.0,65:00,20222023,8482221
3,2022021257.0,BUF,H,2023-04-08,0.0,0.0,{'default': 'Sabres'},{'default': 'Hurricanes'},1.0,W,34.0,3.0,0.911765,0.0,CAR,0.0,60:00,20222023,8482221
4,2022021248.0,BUF,R,2023-04-06,0.0,0.0,{'default': 'Sabres'},{'default': 'Red Wings'},1.0,W,32.0,6.0,0.8125,0.0,DET,0.0,65:00,20222023,8482221
5,2022021229.0,BUF,R,2023-04-04,0.0,0.0,{'default': 'Sabres'},{'default': 'Panthers'},1.0,L,36.0,2.0,0.944444,0.0,FLA,0.0,59:08,20222023,8482221
6,2022021200.0,BUF,H,2023-03-31,0.0,0.0,{'default': 'Sabres'},{'default': 'Rangers'},1.0,W,33.0,2.0,0.939394,0.0,NYR,0.0,61:50,20222023,8482221
0,2022021304.0,TOR,R,2023-04-13,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Rangers'},1.0,W,24.0,2.0,0.916667,0.0,NYR,0.0,60:00,20222023,8479361
1,2022021289.0,TOR,R,2023-04-11,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Lightning'},1.0,W,48.0,3.0,0.9375,0.0,TBL,0.0,60:00,20222023,8479361
2,2022021230.0,TOR,H,2023-04-04,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Blue Jackets'},1.0,W,26.0,2.0,0.923077,0.0,CBJ,0.0,60:00,20222023,8479361
3,2022021167.0,TOR,R,2023-03-26,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Predators'},1.0,W,25.0,2.0,0.92,0.0,NSH,0.0,59:55,20222023,8479361
4,2022020980.0,TOR,R,2023-03-02,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Flames'},1.0,W,26.0,1.0,0.961538,0.0,CGY,0.0,60:00,20222023,8479361
5,2022020888.0,TOR,H,2023-02-18,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Canadiens'},1.0,W,30.0,1.0,0.966667,0.0,MTL,0.0,59:35,20222023,8479361
6,2022020840.0,TOR,H,2023-02-11,0.0,0.0,{'default': 'Maple Leafs'},{'default': 'Blue Jackets'},1.0,L,40.0,4.0,0.9,0.0,CBJ,0.0,56:56,20222023,8479361
0,2022021294.0,ANA,H,2023-04-11,0.0,0.0,{'default': 'Ducks'},{'default': 'Canucks'},1.0,L,36.0,3.0,0.916667,0.0,VAN,0.0,58:45,20222023,8480843
1,2022021274.0,ANA,H,2023-04-09,0.0,0.0,{'default': 'Ducks'},{'default': 'Avalanche'},1.0,O,46.0,5.0,0.891304,0.0,COL,0.0,64:15,20222023,8480843
2,2022021242.0,ANA,H,2023-04-05,0.0,0.0,{'default': 'Ducks'},{'default': 'Oilers'},1.0,L,32.0,2.0,0.9375,0.0,EDM,0.0,59:47,20222023,8480843
3,2022021224.0,ANA,R,2023-04-02,0.0,0.0,{'default': 'Ducks'},{'default': 'Flames'},1.0,L,41.0,5.0,0.878049,0.0,CGY,0.0,58:46,20222023,8480843
4,2022021213.0,ANA,R,2023-04-01,0.0,0.0,{'default': 'Ducks'},{'default': 'Oilers'},0.0,,9.0,1.0,0.888889,0.0,EDM,0.0,13:26,20222023,8480843
5,2022021198.0,ANA,R,2023-03-30,0.0,0.0,{'default': 'Ducks'},{'default': 'Kraken'},1.0,L,38.0,3.0,0.921053,0.0,SEA,0.0,59:55,20222023,8480843
6,2022021146.0,ANA,H,2023-03-23,0.0,0.0,{'default': 'Ducks'},{'default': 'Jets'},1.0,L,33.0,3.0,0.909091,0.0,WPG,0.0,57:31,20222023,8480843
7,2022021094.0,ANA,H,2023-03-17,0.0,0.0,{'default': 'Ducks'},{'default': 'Blue Jackets'},1.0,W,42.0,4.0,0.904762,0.0,CBJ,0.0,59:49,20222023,8480843
8,2022021024.0,ANA,R,2023-03-08,0.0,0.0,{'default': 'Ducks'},{'default': 'Canucks'},1.0,O,34.0,3.0,0.911765,0.0,VAN,0.0,60:20,20222023,8480843
9,2022020957.0,ANA,H,2023-02-27,0.0,0.0,{'default': 'Ducks'},{'default': 'Blackhawks'},1.0,W,26.0,2.0,0.923077,0.0,CHI,0.0,59:50,20222023,8480843
10,2022020908.0,ANA,R,2023-02-21,0.0,0.0,{'default': 'Ducks'},{'default': 'Lightning'},1.0,L,44.0,6.0,0.863636,0.0,TBL,0.0,59:43,20222023,8480843
11,2022020868.0,ANA,H,2023-02-15,0.0,0.0,{'default': 'Ducks'},{'default': 'Sabres'},1.0,L,44.0,7.0,0.840909,0.0,BUF,0.0,60:00,20222023,8480843
12,2022020544.0,ANA,H,2022-12-23,0.0,0.0,{'default': 'Ducks'},{'default': 'Flames'},1.0,O,45.0,3.0,0.933333,0.0,CGY,0.0,62:24,20222023,8480843
13,2022020524.0,ANA,H,2022-12-21,0.0,0.0,{'default': 'Ducks'},{'default': 'Wild'},1.0,L,41.0,3.0,0.926829,0.0,MIN,0.0,59:31,20222023,8480843
14,2022020516.0,ANA,R,2022-12-20,0.0,0.0,{'default': 'Ducks'},{'default': 'Kings'},1.0,L,41.0,4.0,0.902439,0.0,LAK,0.0,59:29,20222023,8480843
15,2022020486.0,ANA,R,2022-12-17,0.0,0.0,{'default': 'Ducks'},{'default': 'Oilers'},1.0,W,49.0,3.0,0.938776,0.0,EDM,0.0,60:00,20222023,8480843
16,2022020469.0,ANA,R,2022-12-15,0.0,0.0,{'default': 'Ducks'},{'default': 'Canadiens'},1.0,W,25.0,2.0,0.92,0.0,MTL,0.0,60:00,20222023,8480843
17,2022020454.0,ANA,R,2022-12-13,0.0,0.0,{'default': 'Ducks'},{'default': 'Maple Leafs'},0.0,,15.0,5.0,0.666667,0.0,TOR,0.0,29:12,20222023,8480843
18,2022020451.0,ANA,R,2022-12-12,0.0,0.0,{'default': 'Ducks'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,L,38.0,3.0,0.921053,0.0,OTT,0.0,60:00,20222023,8480843
0,2022021121.0,CBJ,R,2023-03-21,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Capitals'},1.0,W,37.0,6.0,0.837838,0.0,WSH,0.0,62:07,20222023,8480193
1,2022021110.0,CBJ,R,2023-03-19,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Golden Knights'},1.0,L,29.0,5.0,0.827586,0.0,VGK,0.0,36:57,20222023,8480193
2,2022021089.0,CBJ,R,2023-03-16,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Kings'},1.0,L,27.0,4.0,0.851852,0.0,LAK,0.0,33:48,20222023,8480193
3,2022021074.0,CBJ,R,2023-03-14,0.0,1.0,{'default': 'Blue Jackets'},{'default': 'Sharks'},1.0,W,32.0,5.0,0.84375,0.0,SJS,0.0,64:17,20222023,8480193
4,2022020338.0,CBJ,R,2023-01-17,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Predators'},1.0,L,28.0,2.0,0.928571,0.0,NSH,0.0,59:09,20222023,8480193
5,2022020540.0,CBJ,R,2022-12-23,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Blackhawks'},1.0,L,20.0,4.0,0.8,0.0,CHI,0.0,23:24,20222023,8480193
6,2022020510.0,CBJ,R,2022-12-20,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Flyers'},1.0,L,38.0,4.0,0.894737,0.0,PHI,0.0,59:10,20222023,8480193
7,2022020502.0,CBJ,H,2022-12-19,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Stars'},1.0,L,33.0,1.0,0.969697,0.0,DAL,0.0,58:18,20222023,8480193
8,2022020484.0,CBJ,R,2022-12-17,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Bruins'},1.0,L,39.0,4.0,0.897436,0.0,BOS,0.0,57:05,20222023,8480193
9,2022020470.0,CBJ,R,2022-12-15,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Lightning'},1.0,L,28.0,3.0,0.892857,0.0,TBL,0.0,59:46,20222023,8480193
10,2022020349.0,CBJ,H,2022-11-28,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Golden Knights'},1.0,O,36.0,2.0,0.944444,0.0,VGK,0.0,65:00,20222023,8480193
11,2022020289.0,CBJ,H,2022-11-20,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Panthers'},1.0,W,50.0,3.0,0.94,0.0,FLA,0.0,60:00,20222023,8480193
12,2022020122.0,CBJ,H,2022-10-28,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Bruins'},0.0,,6.0,0.0,1.0,0.0,BOS,0.0,20:00,20222023,8480193
13,2022020098.0,CBJ,H,2022-10-25,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Coyotes'},1.0,L,12.0,4.0,0.666667,0.0,ARI,0.0,35:07,20222023,8480193
14,2022020089.0,CBJ,R,2022-10-23,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Rangers'},1.0,W,31.0,1.0,0.967742,0.0,NYR,0.0,60:00,20222023,8480193
15,2022020021.0,CBJ,H,2022-10-14,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Lightning'},1.0,L,39.0,5.0,0.871795,0.0,TBL,0.0,60:00,20222023,8480193
16,2022020006.0,CBJ,R,2022-10-12,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Hurricanes'},1.0,L,43.0,4.0,0.906977,0.0,CAR,0.0,60:00,20222023,8480193
0,2022020499.0,CHI,H,2022-12-18,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Rangers'},1.0,L,26.0,7.0,0.730769,0.0,NYR,0.0,60:00,20222023,8482821
1,2022020478.0,CHI,H,2022-12-15,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Golden Knights'},1.0,L,24.0,3.0,0.875,0.0,VGK,0.0,58:36,20222023,8482821
2,2022020428.0,CHI,H,2022-12-09,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Jets'},1.0,L,32.0,3.0,0.90625,0.0,WPG,0.0,58:07,20222023,8482821
3,2022020403.0,CHI,R,2022-12-06,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Devils'},1.0,L,29.0,3.0,0.896552,0.0,NJD,0.0,59:43,20222023,8482821
4,2022020396.0,CHI,R,2022-12-04,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Islanders'},1.0,L,40.0,3.0,0.925,0.0,NYI,0.0,60:00,20222023,8482821
5,2022020387.0,CHI,R,2022-12-03,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Rangers'},0.0,,6.0,1.0,0.833333,0.0,NYR,0.0,20:00,20222023,8482821
6,2022020364.0,CHI,H,2022-11-30,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Oilers'},1.0,L,41.0,5.0,0.878049,0.0,EDM,0.0,59:08,20222023,8482821
7,2022020321.0,CHI,H,2022-11-25,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Canadiens'},1.0,O,23.0,2.0,0.913043,0.0,MTL,0.0,65:00,20222023,8482821
8,2022020290.0,CHI,H,2022-11-20,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Penguins'},1.0,L,24.0,4.0,0.833333,0.0,PIT,0.0,58:04,20222023,8482821
9,2022020258.0,CHI,H,2022-11-16,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Blues'},1.0,L,35.0,5.0,0.857143,0.0,STL,0.0,59:59,20222023,8482821
10,2022020234.0,CHI,R,2022-11-12,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Ducks'},1.0,W,41.0,2.0,0.95122,0.0,ANA,0.0,60:00,20222023,8482821
11,2022020176.0,CHI,R,2022-11-05,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Jets'},1.0,L,24.0,3.0,0.875,0.0,WPG,0.0,39:36,20222023,8482821
12,2022020168.0,CHI,H,2022-11-03,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Kings'},1.0,W,33.0,1.0,0.969697,0.0,LAK,0.0,61:31,20222023,8482821
13,2022020152.0,CHI,H,2022-11-01,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Islanders'},0.0,L,30.0,2.0,0.933333,0.0,NYI,0.0,55:06,20222023,8482821
14,2022020131.0,CHI,R,2022-10-29,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Sabres'},1.0,O,45.0,4.0,0.911111,0.0,BUF,0.0,60:24,20222023,8482821
0,2022021312.0,VGK,R,2023-04-13,0.0,0.0,{'default': 'Golden Knights'},{'default': 'Kraken'},1.0,W,31.0,1.0,0.967742,0.0,SEA,0.0,59:35,20222023,8476316
1,2022021293.0,VGK,H,2023-04-11,0.0,0.0,{'default': 'Golden Knights'},{'default': 'Kraken'},1.0,W,21.0,1.0,0.952381,0.0,SEA,0.0,60:00,20222023,8476316
