,assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
60,4,53,52,Marty Turco,0,140,2.72033,Turco,20,11.0,10,8460612,4,0.9127700000000001,1465,20092010,L,1605,4,DAL,,185271,22
61,0,50,49,Dwayne Roloson,0,145,3.00279,Roloson,18,7.0,14,8460806,0,0.9067500000000001,1410,20092010,L,1555,1,NYI,,173838,23
62,2,63,62,Tomas Vokoun,0,157,2.54937,Vokoun,28,11.0,0,8460712,2,0.9245500000000001,1924,20092010,R,2081,7,FLA,,221701,23
63,1,60,58,Niklas Backstrom,0,158,2.71666,Backstrom,23,8.0,4,8473404,1,0.9031800000000001,1474,20092010,L,1632,2,MIN,,209374,26
64,0,49,46,Cristobal Huet,0,114,2.4856,Huet,14,4.0,4,8469658,0,0.89502,972,20092010,L,1086,4,CHI,,165111,26
65,4,58,52,Tuukka Rask,0,120,2.12312,Rask,18,5.0,2,8471695,4,0.9263800000000001,1510,20092010,L,1630,5,BOS,,203474,29
66,2,49,45,Jose Theodore,0,126,2.83489,Theodore,8,7.0,0,8460535,2,0.9094800000000001,1266,20092010,R,1392,1,WSH,,160006,30
67,1,59,52,Brian Elliott,0,144,2.66599,Elliott,20,4.0,0,8470880,1,0.9052,1375,20092010,L,1519,5,OTT,,194449,30
68,0,61,61,Chris Mason,0,148,2.52836,Mason,22,8.0,0,8462152,0,0.91288,1551,20092010,L,1699,2,STL,,210729,30
69,2,59,58,Jonas Hiller,0,152,2.73239,Hiller,23,4.0,0,8473972,2,0.91827,1708,20092010,R,1860,2,ANA,,200264,30
70,0,64,60,Pekka Rinne,0,153,2.5474,Rinne,20,5.0,2,8471469,0,0.9110400000000001,1567,20092010,L,1720,7,NSH,,216220,34
71,0,73,72,Miikka Kiprusoff,0,163,2.30914,Kiprusoff,28,10.0,4,8462147,0,0.9199,1872,20092010,L,2035,4,CGY,,254120,35
72,1,73,72,Henrik Lundqvist,0,167,2.38354,Lundqvist,27,10.0,0,8468685,1,0.9208100000000001,1942,20092010,L,2109,4,NYR,,252229,35
73,0,63,61,Jaroslav Halak,0,148,2.43732,Halak,22,5.0,0,8470860,0,0.9240200000000001,1800,20092010,L,1948,5,MTL,,218600,35
74,4,77,77,Craig Anderson,0,202,2.63382,Anderson,29,7.0,16,8467950,4,0.9182800000000001,2270,20092010,L,2472,8,COL,,276100,40
75,1,78,78,Jonathan Quick,0,201,2.61093,Quick,28,7.0,2,8471734,1,0.9046400000000001,1907,20092010,L,2108,4,LAK,,277142,41
76,2,75,73,Jimmy Howard,0,174,2.34042,Howard,22,10.0,4,8470657,2,0.9221800000000001,2062,20092010,L,2236,4,DET,,267644,42
77,1,61,57,Antti Niemi,0,140,2.39127,Niemi,13,4.0,2,8474550,1,0.91144,1441,20092010,L,1581,9,CHI,,210766,42
78,0,75,74,Ryan Miller,0,165,2.23431,Miller,22,8.0,6,8468011,0,0.92832,2137,20092010,L,2302,5,BUF,,265853,43
79,1,80,79,Marc-Andre Fleury,0,205,2.6759500000000003,Fleury,27,6.0,12,8470594,1,0.9028800000000001,1906,20092010,L,2111,2,PIT,,275789,44
80,1,76,76,Ilya Bryzgalov,0,180,2.3981,Bryzgalov,24,6.0,4,8468524,1,0.9187700000000001,2036,20092010,L,2216,8,PHX,,270213,45
81,3,82,81,Martin Brodeur,0,183,2.28853,Brodeur,29,6.0,6,8455710,3,0.9140800000000001,1947,20092010,L,2130,9,NJD,,287870,46
82,0,80,79,Roberto Luongo,0,205,2.6701,Luongo,28,4.0,0,8466141,0,0.9099600000000001,2072,20092010,L,2277,4,VAN,,276394,46
83,0,86,86,Evgeni Nabokov,0,208,2.4547600000000003,Nabokov,23,10.0,6,8460705,0,0.91922,2367,20092010,L,2575,4,SJS,,305039,52
0,0,4,3,Mike Morrison,0,13,6.13207,Morrison,3,0.0,0,8467486,0,0.79032,49,20062007,L,62,0,PHX,,7632,0
1,0,2,1,Brian Finley,0,3,3.03797,Finley,1,0.0,0,8467879,0,0.9090900000000001,30,20062007,R,33,0,BOS,,3555,0
2,0,1,0,Martin Houle,0,1,27.27272,Houle,0,0.0,0,8471444,0,0.66666,2,20062007,L,3,0,PHI,,132,0
3,0,2,0,Karri Ramo,0,4,3.4524,Ramo,0,0.0,0,8471403,0,0.82608,19,20062007,L,23,0,TBL,,4171,0
4,0,2,0,Tomas Popperle,0,1,1.3483100000000001,Popperle,0,0.0,0,8471793,0,0.9285700000000001,13,20062007,L,14,0,CBJ,,2670,0
5,0,4,1,Yutaka Fukufuji,0,7,4.36741,Fukufuji,3,0.0,0,8470534,0,0.8372,36,20062007,L,43,0,LAK,,5770,0
6,0,4,1,Frederic Cassivi,0,6,2.59615,Cassivi,1,1.0,0,8460696,0,0.8965500000000001,52,20062007,L,58,0,WSH,,8320,0
7,0,2,1,Marek Schwarz,0,3,2.9975,Schwarz,1,0.0,0,8471230,0,0.88,22,20062007,R,25,0,STL,,3603,0
8,0,2,0,Philippe Sauve,0,4,5.80177,Sauve,0,0.0,0,8467364,0,0.82608,19,20062007,L,23,0,BOS,,2482,0
9,0,3,1,Steve Valiquette,0,6,3.1409,Valiquette,2,0.0,0,8465161,0,0.8666600000000001,39,20062007,L,45,0,NYR,,6877,1
10,0,6,4,Scott Clemmensen,0,16,3.14256,Clemmensen,1,2.0,0,8466339,0,0.8888800000000001,128,20062007,L,144,0,NJD,,18329,1
11,0,5,3,Craig Anderson,0,8,2.21317,Anderson,1,1.0,0,8467950,0,0.93103,108,20062007,L,116,0,FLA,,13013,1
12,0,2,1,Sebastien Caron,0,2,1.3608,Caron,0,0.0,0,8467959,0,0.9354800000000001,29,20062007,L,31,0,"CHI,ANA",,5291,1
13,0,11,7,Dany Sabourin,0,22,2.67188,Sabourin,4,1.0,0,8467430,0,0.9063800000000001,213,20062007,L,235,0,VAN,,29642,2
14,1,4,3,Michael Wall,0,10,2.97471,Wall,2,0.0,0,8471526,1,0.8765400000000001,71,20062007,L,81,0,ANA,,12102,2
15,0,5,4,Michael Leighton,0,14,3.91912,Leighton,2,0.0,0,8468038,0,0.875,98,20062007,L,112,0,"NSH,PHI",,12860,2
16,0,11,7,Barry Brust,0,30,3.70078,Brust,4,1.0,0,8470264,0,0.87755,215,20062007,L,245,0,LAK,,29183,2
17,0,18,16,Brian Boucher,0,54,3.34336,Boucher,11,3.0,0,8462052,0,0.8815700000000001,402,20062007,L,456,1,"CHI,CBJ",,58145,2
18,0,6,3,David Leneveu,0,15,3.86127,Leneveu,1,0.0,0,8470263,0,0.89436,127,20062007,L,142,0,PHX,,13985,2
19,0,10,8,Jamie McLennan,0,32,3.6024700000000003,McLennan,5,1.0,28,8458562,0,0.89473,272,20062007,L,304,0,CGY,,31978,3
20,0,7,4,Josh Harding,0,7,1.16407,Harding,2,1.0,0,8470216,0,0.9597700000000001,167,20062007,R,174,1,MIN,,21648,3
21,0,15,12,Joey MacDonald,0,43,3.12241,MacDonald,7,2.0,0,8469732,0,0.8940800000000001,363,20062007,L,406,0,"DET,BOS",,49577,3
22,0,16,9,Ty Conklin,0,40,3.33982,Conklin,5,2.0,2,8469152,0,0.8787800000000001,290,20062007,L,330,0,"CBJ,BUF",,43116,3
23,0,19,12,Jason Bacashihua,0,47,3.15518,Bacashihua,7,3.0,2,8469479,0,0.8955500000000001,403,20062007,L,450,0,STL,,53626,3
24,0,20,10,Jean-Sebastien Aubin,0,46,3.43148,Aubin,5,2.0,0,8462102,0,0.8760100000000001,325,20062007,R,371,0,TOR,,48259,3
25,0,18,14,Hannu Toivonen,0,63,4.22952,Toivonen,9,1.0,2,8470084,0,0.8745,439,20062007,L,502,0,BOS,,53623,3
26,0,14,12,Kevin Weekes,0,43,3.39027,Weekes,6,2.0,0,8459463,0,0.87887,312,20062007,L,355,0,NYR,,45660,4
27,1,19,15,Mike Dunham,0,61,3.73825,Dunham,10,3.0,0,8456137,1,0.8894900000000001,491,20062007,L,552,0,NYI,,58744,4
28,0,9,6,Wade Dubielewicz,0,17,2.33089,Dubielewicz,2,0.0,0,8470584,0,0.92703,216,20062007,L,233,0,NYI,,26256,4
29,0,12,11,Patrick Lalime,0,33,3.07167,Lalime,6,1.0,0,8459579,0,0.8958900000000001,284,20062007,L,317,1,CHI,,38676,4
30,2,18,16,Robert Esche,0,62,4.32424,Esche,9,1.0,2,8465093,2,0.87163,421,20062007,L,483,1,PHI,,51616,5
31,0,22,16,Jussi Markkanen,0,52,3.14468,Markkanen,9,1.0,0,8462255,0,0.88621,405,20062007,L,457,0,EDM,,59529,5
32,1,24,23,Dan Cloutier,0,85,3.9803800000000003,Cloutier,14,2.0,21,8460516,1,0.8601900000000001,523,20062007,L,608,0,LAK,,76877,6
33,1,30,28,Brent Johnson,0,99,3.61218,Johnson,15,7.0,4,8462161,1,0.88926,795,20062007,L,894,0,WSH,,98666,6
34,1,23,23,Sean Burke,0,68,3.11521,Burke,10,5.0,4,8445769,1,0.9010100000000001,619,20062007,L,687,1,LAK,,78582,6
35,0,24,23,Pascal Leclaire,0,65,2.96551,Leclaire,15,2.0,2,8469461,0,0.8966600000000001,564,20062007,L,629,1,CBJ,,78907,6
36,1,27,25,Alex Auld,0,82,3.34576,Auld,13,5.0,2,8467913,1,0.88751,647,20062007,L,729,1,FLA,,88231,7
37,0,23,17,Jocelyn Thibault,0,52,2.81262,Thibault,8,2.0,0,8459432,0,0.90924,521,20062007,L,573,1,PIT,,66557,7
38,0,31,26,Curtis Sanford,0,79,3.17772,Sanford,12,5.0,0,8468166,0,0.88826,628,20062007,L,707,0,STL,,89498,8
39,1,23,18,Johan Hedberg,0,56,2.86018,Hedberg,6,2.0,6,8460704,1,0.90158,513,20062007,L,569,0,ATL,,70485,9
40,0,52,46,Antero Niittymaki,0,166,3.38449,Niittymaki,29,9.0,2,8467511,0,0.8940600000000001,1401,20062007,L,1567,0,PHI,,176570,9
41,3,28,23,John Grahame,0,72,2.85157,Grahame,13,2.0,2,8460715,3,0.8974300000000001,630,20062007,L,702,0,CAR,,90897,10
42,1,16,16,Jaroslav Halak,0,44,2.89452,Halak,6,0.0,2,8470860,1,0.9061800000000001,425,20062007,L,469,2,MTL,,54724,10
43,1,31,27,Mikael Tellqvist,0,92,3.34491,Tellqvist,12,3.0,0,8468550,1,0.88485,707,20062007,L,799,2,"TOR,PHX",,99016,11
44,1,21,19,Chris Osgood,0,46,2.37726,Osgood,3,6.0,6,8458568,1,0.9072500000000001,450,20062007,L,496,0,DET,,69660,11
45,0,23,18,Mike Smith,0,45,2.22527,Smith,5,2.0,2,8469608,0,0.9119300000000001,466,20062007,L,511,3,DAL,,72800,12
46,1,33,29,Jose Theodore,0,95,3.26086,Theodore,15,1.0,6,8460535,1,0.8908,775,20062007,R,870,0,COL,,104880,13
47,0,32,30,Ilya Bryzgalov,0,72,2.4333,Bryzgalov,9,6.0,0,8468524,0,0.9095400000000001,724,20062007,L,796,1,ANA,,106522,13
48,0,32,27,David Aebischer,0,93,3.16958,Aebischer,12,3.0,2,8466290,0,0.8998900000000001,836,20062007,L,929,0,MTL,,105629,13
49,1,32,28,Mathieu Garon,0,79,2.66494,Garon,10,6.0,6,8464999,1,0.9069400000000001,770,20062007,R,849,2,LAK,,106719,13
50,0,29,26,Martin Gerber,0,74,2.77719,Gerber,9,3.0,0,8469675,0,0.90561,710,20062007,L,784,1,OTT,,95924,15
51,0,44,39,Marc Denis,0,125,3.18805,Denis,18,2.0,2,8462055,0,0.8829500000000001,943,20062007,L,1068,1,TBL,,141152,17
52,0,55,50,Curtis Joseph,0,159,3.18711,Joseph,31,2.0,10,8448382,0,0.8926400000000001,1322,20062007,L,1481,4,PHX,,179598,18
53,0,35,34,Martin Biron,0,101,3.02725,Biron,12,3.0,25,8462047,0,0.90307,941,20062007,L,1042,0,"BUF,PHI",,120109,18
54,1,42,39,Cristobal Huet,0,107,2.80809,Huet,16,3.0,0,8469658,1,0.9164,1173,20062007,L,1280,2,MTL,,137175,19
55,0,44,42,Manny Fernandez,0,103,2.5520300000000002,Fernandez,16,1.0,12,8458988,0,0.91105,1055,20062007,L,1158,2,MIN,,145296,22
56,3,54,53,Olie Kolzig,0,159,2.99607,Kolzig,24,6.0,10,8448535,3,0.91022,1612,20062007,L,1771,1,WSH,,191050,22
57,0,45,43,Manny Legace,0,109,2.59367,Legace,15,5.0,2,8459308,0,0.90739,1068,20062007,L,1177,5,STL,,151291,23
58,1,40,38,Chris Mason,0,93,2.3829000000000002,Mason,11,4.0,4,8462152,1,0.9252400000000001,1151,20062007,L,1244,5,NSH,,140501,24
59,2,46,41,Niklas Backstrom,0,84,1.99748,Backstrom,12,6.0,4,8473404,2,0.9283800000000001,1089,20062007,L,1173,5,MIN,,151390,24
60,0,55,50,Fredrik Norrena,0,137,2.78442,Norrena,23,3.0,6,8470090,0,0.9035200000000001,1283,20062007,L,1420,3,CBJ,,177128,24
61,0,60,57,Nikolai Khabibulin,0,163,2.85579,Khabibulin,26,5.0,8,8459140,0,0.9022700000000001,1505,20062007,L,1668,1,CHI,,205477,25
62,3,38,33,Vesa Toskala,0,84,2.35343,Toskala,10,1.0,0,8462117,3,0.90819,831,20062007,L,915,4,SJS,,128493,26
63,3,68,66,Dwayne Roloson,0,180,2.747,Roloson,34,6.0,12,8460806,3,0.90858,1789,20062007,L,1969,4,EDM,,235893,27
64,2,58,54,Ed Belfour,0,152,2.77264,Belfour,17,10.0,10,8445386,2,0.9019300000000001,1398,20062007,L,1550,1,FLA,,197357,27
65,2,49,49,Tomas Vokoun,0,120,2.4618,Vokoun,16,4.0,6,8460712,2,0.9179200000000001,1342,20062007,R,1462,5,NSH,,175481,28
66,3,54,49,Johan Holmqvist,0,139,2.85826,Holmqvist,19,3.0,4,8466303,3,0.89324,1163,20062007,L,1302,1,TBL,,175071,29
67,0,66,62,Tim Thomas,0,189,3.13318,Thomas,29,4.0,6,8460703,0,0.90478,1796,20062007,L,1985,3,BOS,,217159,30
68,1,60,59,Cam Ward,0,167,2.92811,Ward,21,6.0,6,8470320,1,0.8972300000000001,1458,20062007,L,1625,2,CAR,,205320,30
69,2,57,53,Peter Budaj,0,143,2.6824500000000002,Budaj,16,6.0,0,8469514,2,0.9046000000000001,1356,20062007,L,1499,3,COL,,191914,31
70,0,61,60,Evgeni Nabokov,0,132,2.27667,Nabokov,21,4.0,6,8460705,0,0.91483,1418,20062007,L,1550,8,SJS,,208725,31
71,2,66,66,Rick DiPietro,0,169,2.62483,DiPietro,22,9.0,24,8468481,2,0.9173100000000001,1875,20062007,R,2044,5,NYI,,231786,33
72,1,70,68,Kari Lehtonen,0,194,2.8726000000000003,Lehtonen,26,9.0,6,8470140,1,0.90968,1954,20062007,L,2148,4,ATL,,243124,34
73,1,72,71,Andrew Raycroft,0,205,2.99393,Raycroft,25,9.0,8,8467453,1,0.8938300000000001,1726,20062007,L,1931,2,TOR,,246498,37
74,3,72,70,Marc-Andre Fleury,0,202,2.8911,Fleury,20,9.0,4,8470594,3,0.9039900000000001,1902,20062007,L,2104,5,PIT,,251530,41
75,4,74,71,Marty Turco,0,151,2.12024,Turco,24,5.0,22,8460612,4,0.91578,1642,20062007,L,1793,9,DAL,,256385,41
76,0,80,80,Miikka Kiprusoff,0,199,2.48603,Kiprusoff,28,9.0,2,8462147,0,0.9186000000000001,2246,20062007,L,2445,7,CGY,,288170,42
77,0,80,79,Henrik Lundqvist,0,182,2.30085,Lundqvist,26,8.0,0,8468685,0,0.9179400000000001,2036,20062007,L,2218,6,NYR,,284764,43
78,3,78,76,Ray Emery,0,185,2.41313,Emery,23,6.0,30,8469548,3,0.9157500000000001,2011,20062007,L,2196,8,OTT,,275990,46
79,2,74,74,Dominik Hasek,0,148,1.98184,Hasek,19,6.0,22,8447687,2,0.9155700000000001,1605,20062007,L,1753,10,DET,,268840,48
80,2,74,70,Jean-Sebastien Giguere,0,157,2.18475,Giguere,14,8.0,0,8462044,2,0.9191100000000001,1784,20062007,L,1941,5,ANA,,258702,49
81,2,79,77,Ryan Miller,0,206,2.61795,Miller,23,6.0,4,8468011,2,0.9132600000000001,2169,20062007,L,2375,2,BUF,,283274,49
82,2,88,87,Roberto Luongo,0,196,2.20319,Luongo,29,6.0,10,8466141,2,0.92449,2400,20062007,L,2596,5,VAN,,320262,52
83,2,89,89,Martin Brodeur,0,199,2.21741,Brodeur,29,7.0,14,8455710,2,0.9208400000000001,2315,20062007,L,2514,13,NJD,,323079,53
0,0,1,1,Maxime Lagace,0,4,4.03248,Lagace,1,0.0,0,8476509,0,0.8709600000000001,27,20182019,L,31,0,VGK,,3571,0
1,0,1,1,Richard Bachman,0,6,6.0,Bachman,1,0.0,0,8473614,0,0.7931,23,20182019,L,29,0,VAN,,3600,0
2,0,2,2,Tristan Jarry,0,7,3.49854,Jarry,1,1.0,0,8477465,0,0.88709,55,20182019,L,62,0,PIT,,7203,0
3,0,1,0,Kaden Fulcher,0,2,4.40906,Fulcher,0,0.0,0,8480363,0,0.81818,9,20182019,L,11,0,DET,,1633,0
4,0,2,2,Mike Condon,0,8,6.37873,Condon,2,0.0,0,8477237,0,0.8,32,20182019,L,40,0,OTT,,4515,0
5,0,3,1,Peter Budaj,0,6,5.01742,Budaj,1,0.0,0,8469514,0,0.81818,27,20182019,L,33,0,LAK,,4305,0
6,0,1,1,Joey Daccord,0,5,5.0,Daccord,1,0.0,0,8478916,0,0.875,35,20182019,L,40,0,OTT,,3600,0
7,0,2,0,Christopher Gibson,0,1,1.5,Gibson,0,0.0,0,8476444,0,0.9411700000000001,16,20182019,L,17,0,NYI,,2400,0
8,0,1,1,Eric Comrie,0,5,5.00974,Comrie,1,0.0,0,8477480,0,0.82142,23,20182019,L,28,0,WPG,,3593,0
9,0,2,0,Pavel Francouz,0,2,1.96131,Francouz,2,0.0,0,8480925,0,0.9428500000000001,33,20182019,R,35,0,COL,,3671,0
10,0,2,0,Landon Bow,0,1,1.03004,Bow,0,0.0,0,8479016,0,0.9473600000000001,18,20182019,L,19,0,DAL,,3495,0
11,0,2,1,Alex Lyon,0,6,5.08354,Lyon,1,0.0,0,8479312,0,0.8064500000000001,25,20182019,L,31,0,PHI,,4249,0
12,0,1,0,Hunter Miska,0,1,3.28467,Miska,0,0.0,0,8480112,0,0.8888800000000001,8,20182019,L,9,0,ARI,,1096,0
13,0,1,1,Michael DiPietro,0,7,7.0,DiPietro,1,0.0,0,8480022,0,0.70833,17,20182019,L,24,0,VAN,,3600,0
14,0,4,4,Marcus Hogberg,0,14,4.08759,Hogberg,2,1.0,0,8477405,0,0.88429,107,20182019,L,121,0,OTT,,12330,0
15,0,1,1,Charlie Lindgren,0,5,4.61538,Lindgren,0,0.0,0,8479292,0,0.89795,44,20182019,R,49,0,MTL,,3900,1
16,0,1,1,Alex Nedeljkovic,0,2,2.0,Nedeljkovic,0,0.0,0,8477968,0,0.9230700000000001,24,20182019,L,26,0,CAR,,3600,1
17,0,5,4,Kevin Boyle,0,10,2.16723,Boyle,3,0.0,0,8479294,0,0.92805,129,20182019,L,139,1,ANA,,16611,1
18,0,7,6,Michal Neuvirth,0,26,4.26656,Neuvirth,4,1.0,0,8473607,0,0.8586900000000001,158,20182019,L,184,0,PHI,,21938,1
19,0,11,7,Mike McKenna,0,34,3.99022,McKenna,5,1.0,0,8470093,0,0.8924000000000001,282,20182019,R,316,0,"OTT,PHI",,30675,1
20,0,8,8,Scott Darling,0,27,3.3363,Darling,4,2.0,0,8474152,0,0.88412,206,20182019,L,233,0,CAR,,29134,2
21,0,19,11,Chad Johnson,0,49,3.62746,Johnson,11,0.0,0,8473434,0,0.87931,357,20182019,L,406,1,"STL,ANA",,48629,2
22,0,3,3,Edward Pasquale,0,12,3.95676,Pasquale,1,0.0,0,8475277,0,0.8823500000000001,90,20182019,L,102,0,TBL,,10918,2
23,0,9,8,Michael Hutchinson,0,27,3.26503,Hutchinson,4,2.0,0,8474636,0,0.88702,212,20182019,R,239,1,"FLA,TOR",,29770,3
24,0,18,12,Anthony Stolarz,0,50,3.45456,Stolarz,5,3.0,0,8476932,0,0.9005900000000001,453,20182019,L,503,1,"PHI,EDM",,52105,4
25,1,11,10,Sam Montembeault,0,30,3.04362,Montembeault,3,2.0,0,8478470,1,0.8936100000000001,252,20182019,L,282,0,FLA,,35484,4
26,1,9,8,Thatcher Demko,0,25,2.80819,Demko,3,1.0,0,8477967,1,0.9131900000000001,263,20182019,L,288,0,VAN,,32049,4
27,0,17,12,Calvin Pickard,0,48,3.85645,Pickard,6,2.0,2,8475717,0,0.875,336,20182019,L,384,1,"PHI,ARI",,44808,4
28,0,11,10,Cal Petersen,0,27,2.60575,Petersen,4,1.0,0,8477361,0,0.9239400000000001,328,20182019,R,355,1,LAK,,37302,5
29,1,12,12,Antti Raanta,0,33,2.88167,Raanta,6,0.0,0,8477293,1,0.9059800000000001,318,20182019,L,351,0,ARI,,41226,5
30,2,21,16,Alex Stalock,0,53,2.98563,Stalock,8,3.0,4,8471774,2,0.8990400000000001,472,20182019,L,525,0,MIN,,63906,6
31,0,16,14,Collin Delia,0,50,3.60989,Delia,4,3.0,0,8480420,0,0.9082500000000001,495,20182019,L,545,0,CHI,,49863,6
32,0,26,23,Cory Schneider,0,70,3.0617,Schneider,13,4.0,0,8471239,0,0.9025000000000001,648,20182019,L,718,1,NJD,,82307,6
33,0,13,11,Adin Hill,0,32,2.75723,Hill,5,0.0,0,8478499,0,0.9006200000000001,290,20182019,L,322,1,ARI,,41781,7
34,1,17,17,Antti Niemi,0,61,3.77786,Niemi,6,2.0,0,8474550,1,0.88682,478,20182019,L,539,0,MTL,,58128,8
35,0,21,20,Malcolm Subban,0,60,2.9345,Subban,10,2.0,4,8476876,0,0.9019600000000001,552,20182019,L,612,1,VGK,,73607,8
36,0,20,17,Garret Sparks,0,58,3.15017,Sparks,9,1.0,0,8476343,0,0.90202,534,20182019,L,592,1,TOR,,66282,8
37,0,20,17,Ryan Miller,0,51,2.75974,Miller,7,2.0,0,8468011,0,0.9117600000000001,527,20182019,L,578,1,ANA,,66528,8
38,0,35,30,Jonathan Bernier,0,98,3.16146,Bernier,18,5.0,0,8473541,0,0.90439,927,20182019,L,1025,1,DET,,111594,9
39,1,31,25,Jack Campbell,0,61,2.29788,Campbell,14,1.0,0,8475789,1,0.92781,784,20182019,L,845,2,LAK,,95566,10
40,0,27,21,Joonas Korpisalo,0,67,2.95465,Korpisalo,7,3.0,0,8476914,0,0.8970800000000001,584,20182019,L,651,0,CBJ,,81634,10
41,0,23,21,Mackenzie Blackwood,0,55,2.61103,Blackwood,10,0.0,0,8478406,0,0.91778,614,20182019,L,669,2,NJD,,75832,10
42,0,27,20,Aaron Dell,0,75,3.18508,Dell,9,4.0,0,8477180,0,0.88443,574,20182019,L,649,2,SJS,,84770,10
43,1,26,23,Brian Elliott,0,69,2.96409,Elliott,11,1.0,2,8470880,1,0.90688,672,20182019,L,741,1,PHI,,83803,11
44,1,35,32,Cam Talbot,0,108,3.40109,Talbot,17,3.0,0,8475660,1,0.8916700000000001,889,20182019,L,997,1,"EDM,PHI",,114316,11
45,0,36,29,James Reimer,0,93,3.09109,Reimer,12,5.0,0,8473503,0,0.8998900000000001,836,20182019,L,929,0,FLA,,108311,13
46,0,21,19,Laurent Brossoit,0,49,2.52299,Brossoit,6,2.0,0,8476316,0,0.9248400000000001,603,20182019,L,652,1,WPG,,69917,13
47,2,33,30,Alexandar Georgiev,0,91,2.91329,Georgiev,13,4.0,2,8480382,2,0.9139,966,20182019,L,1057,2,NYR,,112450,14
48,1,36,34,Anders Nilsson,0,101,2.97087,Nilsson,19,1.0,0,8475195,1,0.9080100000000001,997,20182019,L,1098,2,"VAN,OTT",,122388,14
49,4,39,39,Corey Crawford,0,108,2.92835,Crawford,18,5.0,0,8470645,4,0.9081600000000001,1068,20182019,L,1176,2,CHI,,132771,14
50,0,36,30,Casey DeSmith,0,89,2.74754,DeSmith,11,5.0,2,8479193,0,0.9160300000000001,971,20182019,L,1060,3,PIT,,116613,15
51,0,41,38,Keith Kinkaid,0,129,3.36234,Kinkaid,18,6.0,0,8476234,0,0.89141,1059,20182019,L,1188,3,NJD,,138118,15
52,1,37,34,Linus Ullmark,0,109,3.11117,Ullmark,14,5.0,0,8476999,1,0.9048800000000001,1037,20182019,L,1146,2,BUF,,126126,15
53,0,31,30,Carter Hart,0,81,2.8306500000000003,Hart,13,1.0,0,8479394,0,0.917,895,20182019,L,976,0,PHI,,103015,16
54,1,33,29,Cam Ward,0,115,3.66621,Ward,12,4.0,4,8470320,1,0.8966700000000001,998,20182019,L,1113,0,CHI,,112923,16
55,1,27,24,Pheonix Copley,0,74,2.9039800000000002,Copley,7,3.0,0,8477831,1,0.90463,702,20182019,L,776,1,WSH,,91736,16
56,0,42,37,Anton Khudobin,0,95,2.55538,Khudobin,17,5.0,2,8471418,0,0.9232,1142,20182019,L,1237,2,DAL,,133835,16
57,2,46,46,Jonathan Quick,0,149,3.37668,Quick,23,7.0,6,8471734,2,0.8878800000000001,1180,20182019,L,1329,2,LAK,,158854,16
58,0,32,27,Juuse Saros,0,75,2.58368,Saros,10,2.0,2,8477424,0,0.9158200000000001,816,20182019,L,891,3,NSH,,104502,17
59,2,50,47,Craig Anderson,0,163,3.51143,Anderson,27,4.0,0,8467950,2,0.9027400000000001,1513,20182019,L,1676,2,OTT,,167111,17
60,1,50,48,Carter Hutton,0,142,3.0004,Hutton,25,5.0,2,8475622,1,0.90785,1399,20182019,L,1541,0,BUF,,170377,18
61,1,43,40,Roberto Luongo,0,122,3.11936,Luongo,16,5.0,0,8466141,1,0.89875,1083,20182019,L,1205,1,FLA,,140798,18
62,3,52,52,Henrik Lundqvist,0,158,3.06907,Lundqvist,23,10.0,0,8468685,3,0.907,1541,20182019,L,1699,0,NYR,,185333,18
63,0,47,45,Jake Allen,0,122,2.82362,Allen,17,8.0,0,8474596,0,0.9047600000000001,1159,20182019,L,1281,3,STL,,155545,19
64,0,49,49,Semyon Varlamov,0,136,2.87404,Varlamov,19,9.0,2,8473575,0,0.9090900000000001,1360,20182019,L,1496,2,COL,,170352,20
65,1,26,26,Louis Domingue,0,75,2.88347,Domingue,5,0.0,4,8475839,1,0.90763,737,20182019,R,812,0,TBL,,93637,21
66,4,40,37,Jaroslav Halak,0,90,2.33956,Halak,11,4.0,0,8470860,4,0.92227,1068,20182019,L,1158,5,BOS,,138487,22
67,1,55,52,Jimmy Howard,0,156,3.06612,Howard,22,5.0,2,8470657,1,0.9087100000000001,1553,20182019,L,1709,0,DET,,183163,23
68,0,38,37,Curtis McElhinney,0,94,2.5112,McElhinney,13,2.0,0,8470147,0,0.9142300000000001,1002,20182019,L,1096,2,CAR,,134756,23
69,1,44,39,Thomas Greiss,0,89,2.29169,Greiss,14,2.0,4,8471306,1,0.9255200000000001,1106,20182019,L,1195,5,NYI,,139809,23
70,4,47,45,Mike Smith,0,126,2.78058,Smith,20,2.0,6,8469608,4,0.9010900000000001,1148,20182019,L,1274,3,CGY,,163131,24
71,2,55,51,Mikko Koskinen,0,146,2.92795,Koskinen,21,6.0,2,8475156,2,0.9058600000000001,1405,20182019,L,1551,4,EDM,,179511,25
72,1,49,45,Philipp Grubauer,0,117,2.55039,Grubauer,14,5.0,0,8475831,1,0.9189700000000001,1327,20182019,L,1444,4,COL,,165151,25
73,0,58,57,John Gibson,0,153,2.83943,Gibson,22,8.0,2,8476434,0,0.9167500000000001,1685,20182019,L,1838,2,ANA,,193982,26
74,0,45,42,David Rittich,0,109,2.61251,Rittich,9,5.0,4,8479496,0,0.9112300000000001,1119,20182019,L,1228,1,CGY,,150200,27
